what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1517389431050
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1517389435181
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1517389435787
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1517389439542
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1517389489415
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1517389490505
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517389532059
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517389533052
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517389533941
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517389547969
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1517389558407
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1517389559847
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1517389565654
opened,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1517389572632
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1517389574277
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1517389578797
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1517389585586
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517389589164
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517389601266
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1517389609225
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517389611126
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517389639927
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517389642419
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517389644411
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1517389645793
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1517389660251
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1517389676648
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1517389679020
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1517389681049
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1517389684120
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1517389706439
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1517389721161
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1517389725776
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517389727375
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517389728254
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517389729909
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517389751601
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1517389784008
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1517389786219
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1517389791577
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1517389792230
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1517389793777
closed,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1517389793777
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1517389808003
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1517389809077
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1517389819945
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1517389824108
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1517389824990
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1517389881061
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1517389883658
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1517389886808
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1517389888123
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517389909422
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517389910256
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517389921268
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517389939053
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1517389948513
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1517389949317
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1517389958769
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517389962999
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517389989102
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1517389995043
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1517389996642
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1517389999028
opened,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1517389999278
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1517389999372
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1517390001481
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1517390002426
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517390003167
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517390012977
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1517390018557
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1517390019286
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1517390020589
closed,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1517390020589
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1517390023564
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1517390024516
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1517390036109
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1517390053461
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1517390066373
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1517390080142
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517390080623
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517390094509
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1517390098524
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517390099112
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517390329509
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1517390340205
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1517390341867
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517390343823
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517390359011
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1517390362376
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1517390381518
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517390401378
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517390413250
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1517390419294
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1517390425421
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517390426072
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517390460424
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517390460984
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517390472926
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517390473723
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517390477311
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517390478131
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517390508357
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1517390543593
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1517390559793
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1517390561645
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1517390564403
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1517390566911
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517390585880
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517390586771
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517390596895
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517391049252
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517391326463
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517391331555
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1517391339344
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1517391344749
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1517391357398
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517391358257
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517391359453
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1517391378864
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1517391396382
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1517391397445
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1517391410086
