what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1517355465543
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1517355466450
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1517355466950
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1517355468138
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517355476713
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517355485328
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1517355488809
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1517355765983
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1517355840588
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1517355867258
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517355868181
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517355871811
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1517355873419
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517355878555
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517355879498
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517355879560
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517355880180
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1517355880227
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1517355886899
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1517355886992
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517355889407
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517355898894
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1517355903725
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1517355903725
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1517355904555
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1517355905572
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1517355905572
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517355913366
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517355936967
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1517355939197
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517355941976
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517355943176
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1517355943232
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1517355943393
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1517355943434
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517355957020
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517355959723
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1517355979847
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1517355979847
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1517356014600
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1517356016329
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1517356017682
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1517356020602
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1517356071131
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1517356078231
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1517356100175
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1517356117097
