what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517348937993
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517348939845
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1517348941670
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1517348951581
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517348972310
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517348992368
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517348994786
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517349021400
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517349028388
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517349029047
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517349038231
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517349148882
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1517349155535
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517349158449
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517349159324
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517349159340
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517349160527
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.javaAppletShortcut.run",1517349160574
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517349164199
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517349164902
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1517349164958
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1517349165115
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1517349165162
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517349169845
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517349219630
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1517349221884
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1517349261863
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1517349262200
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1517349262200
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1517349301612
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1517349326469
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1517349330048
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1517349338680
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517349341105
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517349341745
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517349341808
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517349342387
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1517349342433
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1517349348753
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1517349348800
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517349350374
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517349376184
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517349376949
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517349379999
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1517349381299
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1517349381299
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1517349401939
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1517349429721
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1517349444117
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1517349451580
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1517349480871
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1517349490165
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1517349494700
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1517349502597
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1517349507182
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1517349511045
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1517349519628
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1517349525345
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1517349526206
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1517349526769
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1517349527232
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1517349530722
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1517349549506
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1517349552528
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1517349562401
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1517349563229
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1517349570716
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1517349590326
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517349598069
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517349599042
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1517349600128
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517349602197
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517349602762
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517349602824
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517349603404
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1517349603451
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1517349609971
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1517349610034
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517349611395
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517349631659
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517349632422
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517349636766
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1517349638362
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1517349638362
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1517349646288
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517349647092
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517349649483
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1517349650920
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517349652417
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517349653770
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517349653832
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517349654383
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1517349654430
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1517349661086
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1517349661133
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517349662401
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517349683279
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517349684174
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517349688666
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1517349689891
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1517349689891
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1517349708982
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1517349742576
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517349746515
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517349747543
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517349747622
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517349748533
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1517349748564
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517349752215
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517349752899
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1517349755132
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1517349755179
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517349756260
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517349772346
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1517349773462
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1517349773462
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1517349781698
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517349786531
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517349789724
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1517349791656
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517349794082
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517349795173
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517349795234
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517349795952
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1517349795999
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1517349802357
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1517349802404
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517349803626
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517349818906
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517349819767
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517349820511
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1517349821703
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1517349821703
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1517349828703
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1517349833994
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517349846718
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517349847370
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517349848323
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517349849018
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517349851699
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517349855628
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1517349857038
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517349858686
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517349859237
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517349859315
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517349861352
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1517349861383
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1517349867718
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1517349867780
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517349869564
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517349893055
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517349893524
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517349910100
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1517349913030
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1517349913030
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1517349917964
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1517349924058
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1517349924553
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1517349924584
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1517349924616
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1517349924631
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1517349924662
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1517349925216
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1517349925704
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1517349926195
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1517349926226
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1517349926257
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1517349926304
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1517349926351
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1517349926367
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1517349927804
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1517349928307
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1517349928667
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1517349929379
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1517349930620
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1517349933679
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1517349934522
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1517349944902
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1517349974749
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1517349975325
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1517349985394
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517349988410
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517349989153
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517349989216
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517349989763
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1517349989794
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1517349996182
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1517349996229
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517349997746
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517350031816
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1517350034276
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1517350034276
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1517350115133
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1517350129821
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517350132610
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517350133306
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517350133384
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517350133931
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1517350133956
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1517350140633
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1517350140680
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517350142681
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517350149950
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1517350151937
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1517350151937
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517350154157
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517350177311
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517350182672
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517350189340
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517350189658
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517350217635
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517350220282
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517350225627
