what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1517385612927
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1517385614804
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1517385621003
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1517385639753
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1517385666931
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1517385671177
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1517385676091
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1517385676904
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1517385746363
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517385750517
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517385752558
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1517385752605
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1517385752708
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1517385752740
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1517385758797
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517385759501
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517385769012
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1517385771204
started,bundle,org.eclipse.wst.xsl.debug.ui,1.0.200.v201101281837,"org.eclipse.wst.xsl.debug.ui",1517385805247
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517385805765
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517385816761
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1517385819047
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517385831416
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517385834977
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517385840985
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517385844925
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1517385954984
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1517385965501
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1517385966624
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1517385977281
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1517385983451
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1517385984311
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1517386034440
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1517386035489
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1517386035886
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1517386036105
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1517386048474
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1517386092435
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1517386092831
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1517386093183
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1517386093480
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1517386118062
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1517386124915
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1517386148912
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1517386234736
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1517386235271
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1517386243737
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1517386245074
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1517386257527
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1517386259995
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1517386286460
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517386289319
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517386300005
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1517386300108
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517386303133
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517386313932
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517386314464
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517386315739
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1517386403346
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517386408451
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517386415589
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1517386440134
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1517386441724
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517386470040
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517386472809
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1517386529668
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1517386561449
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517386562313
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517386563226
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517386563686
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517386573217
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517386577087
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517386578693
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517386601886
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517386603220
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1517386613737
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517386614252
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517386616490
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1517386620711
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517386621102
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517386622765
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517386623221
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517386624331
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517386625356
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517386629226
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1517386643333
opened,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1517386657868
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1517386658727
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1517386663380
closed,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1517386663380
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1517386665871
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517386791457
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517386797458
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517386824958
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517386920967
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517386922429
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517387070348
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517387081438
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517387107505
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1517387432453
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1517387435753
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1517387440204
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1517387448018
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1517387453965
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1517387454824
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1517387485843
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1517387487992
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1517387496211
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1517387504548
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1517387504902
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1517387516565
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1517387517567
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517387528185
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517387552763
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1517387567923
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1517387573572
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1517387577805
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1517387586339
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517387604888
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517387637075
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517387647394
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517387658505
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1517387682916
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1517387691644
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1517387697441
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517387703478
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517387704049
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517387704159
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517387704628
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1517387704659
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1517387718024
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1517387718087
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517387720931
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517387746178
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1517387748087
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1517387748087
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1517387781560
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517387812618
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517387814002
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1517387823163
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1517387825117
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1517387829567
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1517387839204
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517387848524
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517387849016
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1517387881885
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1517387883960
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1517387894929
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1517387901952
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517387910807
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517387912292
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517387912354
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517387914599
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1517387914649
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1517387921426
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1517387921488
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517387924198
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517387956948
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1517387959074
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517387995070
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517388002031
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1517388013362
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517388058689
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517388079179
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1517388096670
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1517388104250
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1517388107972
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1517388122988
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517388127011
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517388128481
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517388128543
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517388129948
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1517388129986
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1517388136882
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1517388136954
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517388139184
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517388369234
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517388370355
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517388387051
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1517388389085
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1517388389085
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1517388390323
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517388392304
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517388397297
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517388400056
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517388421230
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517388421589
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517388423890
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1517388428284
opened,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1517388431335
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1517388431429
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1517388433630
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1517388440710
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1517388441875
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1517388444684
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1517388446767
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1517388451972
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1517388456758
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517388457102
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517388513028
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517388520586
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517388521402
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1517388522434
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1517388528359
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1517388531390
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1517388534603
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1517388535473
