what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1517445762044
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517445786356
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517445787175
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1517445789764
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517445790380
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517445793054
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517445796974
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517445797572
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517445797613
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517445798215
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1517445798221
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1517445803961
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1517445804017
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517445805521
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517445827757
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1517445829732
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1517445852764
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1517445852884
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1517445852884
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1517445885658
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1517445888267
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1517445895098
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1517445904084
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1517445917876
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1517445923829
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1517445935678
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1517445939832
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1517445952584
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1517445959613
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517445962371
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517446003377
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1517446008093
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1517446030781
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1517446057693
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1517446059957
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1517446062996
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1517446067232
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1517446071500
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1517446084219
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1517446086902
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1517446107744
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1517446110810
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1517446130300
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1517446158116
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1517446167823
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1517446184731
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1517446241629
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1517446265667
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1517446273241
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1517446276539
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1517446279262
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1517446283395
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1517446300686
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517446305926
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517446306626
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517446311696
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517446329598
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1517446351684
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1517446388104
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1517446393754
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517446404079
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517446464416
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1517446465835
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1517446473796
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1517446495490
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1517446498911
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1517446504953
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1517446524894
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1517446578121
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517446581244
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517446596508
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517447537604
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517447539163
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1517447579760
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1517447591785
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1517447594878
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1517447595814
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517447599229
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517447624722
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1517447627464
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1517447630482
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517447634624
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517447635468
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517447639853
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517447645282
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517447648343
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517447653051
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1517447675319
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517447682691
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517447715020
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1517447733458
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1517447733829
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1517447733888
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1517447754615
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1517447758936
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1517447774555
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1517447795904
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1517447800019
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1517447806887
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1517447808079
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1517447819647
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517447828579
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517447835197
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1517447837345
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517447841092
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517447841678
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517447841706
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517447842380
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1517447842387
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1517447850478
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1517447850541
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517447853840
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517447873986
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1517447877456
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1517447877456
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1517447905658
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1517447911808
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1517447913176
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517447921519
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517447927175
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1517447928633
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517447930654
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517447931843
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517447931886
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517447932501
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1517447932515
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1517447938073
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1517447938134
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517447939158
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517447959475
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1517447961177
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1517447961178
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517447965876
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517448271758
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1517448289926
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1517448294299
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1517448346492
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517448348113
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517448350331
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517448350609
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517448352042
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517448352322
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517448357723
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1517448358957
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517448361001
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517448361879
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517448361907
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517448362488
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1517448362496
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1517448368190
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1517448368268
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517448369479
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517448389912
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1517448391749
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1517448391749
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1517448436951
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1517448438278
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1517448442432
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1517448443349
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1517448448411
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517448451994
