what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1517415135235
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1517415221665
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1517415245578
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517415249357
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517415250274
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1517415250302
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1517415250485
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1517415250522
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517415253956
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1517415258679
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517415531320
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1517415538761
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517415722862
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517415812426
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1517415814439
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1517415814474
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1517415814474
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517415828300
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517427119022
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1517427121885
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517427135066
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517427149114
opened,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1517427149550
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1517427149812
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1517427167221
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1517427170754
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1517427172922
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1517427180588
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1517427181374
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1517427182876
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1517427188463
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1517427189267
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1517427190851
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1517427192179
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1517427197275
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1517427203101
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1517427204679
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1517427214739
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1517427215712
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517427220057
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517427221235
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1517427221260
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1517427221489
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1517427221522
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1517427226661
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1517427230004
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517427230961
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517427265554
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1517427266895
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1517427266895
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517427286664
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517427338401
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1517427363700
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517427364170
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517427368875
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1517427397560
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517427398388
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517427405290
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1517427408317
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517427409090
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517427416855
started,bundle,org.eclipse.jpt.jpa.ui,3.0.2.v201201243020,"org.eclipse.jpt.jpa.ui",1517427430530
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1517427431594
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1517427442063
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1517427455186
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517427455594
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517427459236
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1517427463468
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1517427468988
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1517427470439
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1517427480206
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517427480750
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517427490414
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517427492463
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517427493545
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517427494293
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517427497345
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1517427505900
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517427506428
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517427515987
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517427516465
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517427517971
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1517427523199
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1517427567081
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517427567530
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517427572055
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1517427575413
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1517427596352
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517427596690
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517427604234
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1517427607975
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1517427608561
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517427609042
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517427618146
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517427619524
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517427621901
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517427622446
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517427628530
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1517427643996
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517427649667
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517427658334
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517427662067
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517427663956
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517427752187
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517427753817
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517427772970
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517427798627
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1517427800399
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517427801333
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517427827943
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1517427828093
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517427840330
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517427841450
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1517427841468
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1517427841539
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1517427841576
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1517427848932
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517427849518
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517427861953
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1517427863615
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1517427863615
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1517427882819
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517427883381
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517427886010
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517427890916
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517427900052
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517427901240
